ENSEMBLE,y_test
0.103998307,0
0.017369664,0
0.980003843,1
0.445342771,1
0.964409973,1
0.046281436,0
0.870394105,1
0.070019522,0
0.682461047,1
0.455059919,0
0.241515633,0
0.903083854,1
0.003137024,0
0.276437097,0
0.910335327,1
0.046087643,0
0.136822464,1
0.057369363,0
0.972206986,1
0.945041483,1
0.003979622,0
0.063178574,0
0.022624975,0
0.98214694,1
0.962290448,1
0.925230224,1
0.008259997,0
0.029269461,0
0.034325437,0
0.792140735,1
0.007768576,0
0.035105579,0
0.986188194,1
0.844782763,1
0.750292459,0
0.077225845,0
0.09278569,0
0.024235562,0
0.023064714,0
0.992034611,1
0.974092618,1
0.084551253,0
0.12555615,0
0.138660122,0
0.996567683,1
0.097388572,0
0.024652506,0
0.024891745,0
0.91033004,1
0.981187576,1
0.0196283,0
0.741133011,1
0.041848436,0
0.888983967,1
0.027514642,0
0.817571063,1
0.038794265,0
0.023435542,0
0.985047163,1
0.939884156,1
0.989540607,1
0.937548721,1
0.007818482,0
0.069601706,0
0.133364536,0
0.78150216,1
0.955422479,1
0.793225064,1
0.440894135,0
0.949536249,1
0.02422453,0
0.930868615,1
0.032144076,0
0.044653183,0
0.008207138,0
0.022054598,0
0.933605509,1
0.935879707,1
0.003731397,0
0.969268169,1
0.080602115,0
0.945247737,1
0.739546115,0
0.044700604,0
0.043999259,0
0.048906426,0
0.003979804,0
0.604487195,1
0.836788336,1
0.041436501,0
0.536200829,0
0.760146782,1
0.991134833,1
0.84393266,0
0.040262277,0
0.955937633,1
0.994737127,1
0.008166551,0
0.040796118,0
0.741504472,0
0.951239999,1
0.148780125,0
0.985962887,1
0.074815387,0
0.012799711,0
0.164658729,0
0.036579462,0
0.084065315,0
0.959871504,1
0.125477974,0
0.929347273,1
0.918035537,1
0.032532106,0
0.995750423,1
0.019278161,0
0.971701412,1
0.897199696,1
0.972375785,1
0.95892717,1
0.869554147,1
0.037431668,0
0.036214061,0
0.672412312,0
0.035330391,0
0.019821582,0
0.023991862,0
0.99069787,1
0.019458278,0
0.102985748,0
0.904553803,1
0.0050215,0
0.096209111,0
0.09858615,0
0.987888042,1
0.369031314,1
0.568484168,0
0.995269505,1
0.016698561,0
0.039656065,0
0.98905345,1
0.020850212,0
0.018632356,0
0.024247162,0
0.003590565,0
0.997292119,1
0.02710901,0
0.840212067,1
0.903999726,1
0.793225064,0
0.800711351,1
0.023248282,0
0.993336462,1
0.969591792,1
0.942648021,1
0.995535799,1
0.990701635,1
0.957846177,1
0.978577358,1
0.158406974,0
0.625065899,1
0.951460632,1
0.129764347,0
0.960185353,1
0.995757952,1
0.003057316,0
0.016421401,0
0.201213513,0
0.007303208,0
0.442970706,0
0.918862458,1
0.024565723,0
0.986723177,1
0.948794696,1
0.244407882,0
0.018965329,0
0.072570197,0
0.994718417,1
0.890488426,1
0.204233403,0
0.954488692,1
0.031014712,0
0.032982891,0
0.967525818,1
0.334350538,0
0.988122161,1
0.177851765,0
0.936285008,1
0.588899389,1
0.559561114,1
0.943476794,1
0.258368273,0
0.92355522,1
0.011938442,0
0.004467627,0
0.990942627,1
0.020951035,0
0.059468712,0
0.012680619,0
0.435643946,0
0.043574163,0
0.118183445,0
0.124002802,0
0.224487817,0
0.021986745,0
0.030187904,0
0.982151687,0
0.97786456,1
0.186571865,0
0.060985913,1
0.764485148,1
0.029952796,0
0.00406501,0
0.079411389,0
0.003493273,0
0.128648617,0
0.005558387,0
0.993464221,1
0.952579451,1
0.951867989,1
0.236965767,0
0.040290005,0
0.845600459,1
0.972522036,1
0.991821652,1
0.003876003,0
0.114206818,0
0.042805545,0
0.169098132,0
0.972616787,1
0.966781981,1
0.038367537,0
0.055390092,0
0.004224595,0
0.885087041,1
0.794832863,1
0.990147367,1
0.950767536,0
0.978890833,1
0.034463592,0
0.003612356,0
0.03769545,0
0.053315581,0
0.596960661,1
0.962422145,1
0.04646914,0
0.006308739,0
0.963879668,1
0.023197009,0
0.991547792,1
0.996348675,1
0.97463432,1
0.095246709,0
0.031882787,0
0.79173148,1
0.980821775,1
0.034362611,0
0.991303949,1
0.065121615,0
0.865992878,1
0.234015678,0
0.918684314,0
0.870629391,1
0.739455326,1
0.929190115,1
0.03505478,0
0.051576393,0
0.994130629,1
0.994454265,1
0.987880459,1
0.006971335,0
0.008331422,0
0.706799319,0
0.160844559,0
0.991432462,1
0.976949082,1
0.00403829,0
0.960242062,1
0.214183467,0
0.186038056,0
0.991968565,1
0.122108198,0
0.995683855,1
0.932813115,1
0.018082016,0
0.015420991,0
0.992799058,1
0.879459799,0
0.37071379,0
0.887793345,1
0.802373155,1
0.140488795,0
0.973815082,1
0.968035089,1
0.014244489,0
0.756969295,1
0.096470803,0
0.022345456,0
0.830532102,1
0.118751794,0
0.987987789,1
0.715487161,1
0.111454334,0
0.966369294,1
0.770419116,1
0.943500359,1
0.817100884,1
0.989843134,1
0.05579167,0
0.834080781,1
0.95070147,1
0.239177726,0
0.96619944,1
0.953388722,1
0.00854885,0
0.995954941,1
0.371009529,0
0.980149064,1
0.261546054,1
0.018213058,0
0.905477387,1
0.128616554,0
0.034254923,0
0.145116062,0
0.00375252,0
0.075523744,0
0.2285691,0
0.006228908,0
0.892551535,1
0.969981709,1
0.410172604,0
0.989176256,1
0.103637142,0
0.08741857,0
0.444653851,1
0.953625051,1
0.996254657,1
0.258117082,0
0.067326837,0
0.870629206,1
0.965572745,1
0.01326135,0
0.742013536,1
0.853940089,1
0.995692456,1
0.025744693,0
0.031825951,0
0.011635992,0
0.048377251,0
0.470235332,0
0.037741143,0
0.904237325,1
0.993152878,1
0.031424527,0
0.992195126,1
0.050652416,0
0.996181442,1
0.015520271,0
0.052765774,0
0.985168365,1
0.092459581,0
0.03552959,0
0.03776619,0
0.957213369,1
0.03041799,0
0.8644264,1
0.994671059,1
0.037527551,0
0.023173174,0
0.007244089,0
0.934551283,1
0.0521839,0
0.014732227,0
0.989906624,1
0.029965727,0
0.003857905,0
0.840627858,1
0.027497117,0
0.97483089,1
0.759305373,1
0.936622532,1
0.949560712,1
0.092018051,0
0.015811786,0
0.986256195,1
0.67662137,1
0.050526041,0
0.088768423,1
0.925618573,1
0.011837558,0
0.072693878,0
0.0394952,0
0.004986467,0
0.636399982,1
0.897218863,1
0.012304082,0
0.57505698,0
0.096359006,0
0.976156506,1
0.564182479,0
0.981408531,1
0.025912846,0
0.960286989,1
0.010758008,0
0.180077933,0
0.795892563,1
0.984556243,1
0.991349478,1
0.015019774,0
0.303051077,0
0.022458163,0
0.719061854,1
0.996881692,1
0.851090929,1
0.35859759,0
0.955505206,1
0.839027609,1
0.230946104,0
0.962786184,1
0.003983471,0
0.657694889,1
0.606113466,0
0.988612379,1
0.60491403,0
0.784961422,1
0.039719119,0
0.992888246,1
0.974870638,1
0.980870367,1
0.993824336,1
0.900679153,1
0.926420547,1
0.007594517,0
0.128127905,0
0.983203137,1
0.306723897,0
0.992882887,1
0.980675736,1
0.96302157,1
0.98910418,1
0.757416608,1
0.024057997,0
0.736703939,0
0.036259935,0
0.931892193,1
0.975547602,1
0.939715964,1
0.337999544,0
0.198719814,1
0.997010588,1
0.463838705,1
0.66626643,1
0.778850569,1
0.01520143,0
0.110634652,0
0.22683427,0
0.907120294,0
0.737417812,1
0.173543824,0
0.146234472,0
0.857341395,1
0.945765514,1
0.964137384,1
0.905575153,1
0.994316776,1
0.995652726,1
0.142396,0
0.127274672,0
0.992620953,1
0.268734692,0
0.992669493,1
0.942972184,1
0.995248557,1
0.975186064,1
0.986812391,1
0.221162483,0
0.958312354,1
0.095186895,0
0.945827522,1
0.624327437,1
0.026249586,0
0.150860475,1
0.121930219,0
0.711477922,1
0.014647173,0
0.969341202,1
0.020582282,0
0.935380011,1
0.918940001,1
0.984184535,1
0.949645744,1
0.020013419,0
0.699780334,1
0.959064994,1
0.015333223,0
0.219756941,1
0.967852459,1
0.113131513,0
0.859595384,1
0.154713959,0
0.024822772,0
0.069555493,0
0.034039983,0
0.073281679,0
0.931106081,1
0.003483431,1
0.996819734,1
0.738560505,1
0.004253881,0
0.04889364,0
0.00317133,0
0.991994427,1
0.040152469,0
0.891170313,1
0.976068967,1
0.980935301,1
0.272017904,0
0.965297703,1
0.02753713,0
0.977113638,1
0.979966694,1
0.525668564,0
0.96010386,1
0.00336728,0
0.025745421,0
0.974525043,1
0.95598712,1
0.953388664,1
0.946414481,1
0.046839048,0
0.99378617,1
0.315742248,0
0.125943808,0
0.161283327,0
0.024320416,0
0.936594594,1
0.17096119,0
0.238606602,0
0.975770228,1
0.967058207,1
0.0195932,0
0.203099441,0
0.63179587,0
0.024888285,0
0.966095167,1
0.005882325,0
0.996955193,1
0.007766662,0
0.923319369,1
0.289176995,0
0.464202535,0
0.843654575,0
0.10124911,0
0.015984453,0
0.986375001,1
0.03235472,0
0.975879516,1
0.015116012,0
0.796248363,0
0.997517225,1
0.007025975,0
0.98312024,1
0.044888649,0
0.208099074,0
0.993613671,1
0.717066602,1
0.051360554,0
0.974899683,1
0.024888953,0
0.028368974,0
0.848632686,1
0.995644534,1
0.00851019,0
0.008072893,0
0.707077524,0
0.035399339,0
0.051983577,0
0.994532248,1
0.391606592,0
0.767143333,0
0.006980958,0
0.021637551,0
0.981077603,1
0.005395031,0
0.709548482,0
0.018996354,0
0.039570732,0
0.003976652,0
0.95587852,1
0.104005455,0
0.030706792,0
0.94872427,1
0.01763227,0
0.371776929,0
0.882234872,1
0.124871979,0
0.52596444,0
0.944175634,1
0.933863098,1
0.978616876,1
0.995441432,1
0.290916027,0
0.993584876,1
0.959575306,1
0.601266285,1
0.102523393,1
0.008260345,0
0.08946057,0
0.959359207,1
0.412324632,0
0.044266147,0
0.993228557,1
0.996047776,1
0.942924634,1
0.974358323,1
0.011754104,0
0.013416085,0
0.030230924,0
0.012962651,0
0.984690206,1
0.867335876,1
0.897259637,1
0.103926477,0
0.006670683,0
0.404356072,0
0.053540921,0
0.988661104,1
0.308218596,1
0.994736593,1
0.983136309,1
0.034284397,0
0.990458083,1
0.0636835,0
0.320289563,1
0.862327154,1
0.673360555,1
0.013045394,0
0.992889055,1
0.988319162,1
0.146353218,0
0.885701107,1
0.003798655,0
0.978305243,1
0.97073463,1
0.335719971,0
0.910164419,1
0.025731577,0
0.793225064,1
0.804192013,0
0.957782792,1
0.990152673,1
0.959557124,1
0.971281092,1
0.003868632,0
0.003896954,0
0.103981273,0
0.057705318,0
0.924403763,1
0.995769043,1
0.989252024,1
0.931776919,1
0.053082316,0
0.063332477,0
0.018295404,0
0.016915105,0
0.992349637,1
0.04379703,0
0.364540397,1
0.986459148,1
0.010776618,0
0.963237661,1
0.030899338,0
0.014450668,0
0.210643457,0
0.982183185,1
0.279943529,0
0.148214784,0
0.390450533,0
0.015784279,0
0.20721467,0
0.060532693,0
0.992885007,1
0.034613208,0
0.0496499,1
0.936223383,1
0.959668501,1
0.037906971,0
0.639586633,0
0.985118506,1
0.057020795,0
0.04864561,0
0.140129692,1
0.321013205,0
0.028834739,0
0.077457677,0
0.797800868,1
0.949905491,1
0.930761491,1
0.6910006,1
0.052857801,0
0.006107036,0
0.920550748,1
0.297410372,0
0.127884335,0
0.793496798,1
0.965856984,1
0.992965779,1
0.028720348,0
0.115274795,1
0.012594061,0
0.935704974,1
0.957435924,1
0.02659951,0
0.970944827,1
0.017946805,0
0.903423243,1
0.023740021,0
0.941980688,1
0.886283064,1
0.898014321,1
0.975087593,1
0.015399825,0
0.283511046,0
0.890400162,1
0.050931741,0
0.99519175,1
0.910706423,1
0.358661249,0
0.022247057,0
0.994171921,1
0.054414824,0
0.975985392,1
0.011752925,0
0.010846888,0
0.003309974,0
0.521953498,1
0.108017966,0
0.164049271,1
0.03961956,0
0.918253503,1
0.060055949,0
0.976827888,1
0.994722844,1
0.541128527,1
0.025718694,0
0.040164789,0
0.004624313,0
0.971989185,1
0.026084525,0
0.035386853,0
0.891179328,1
0.018478335,0
0.993033338,1
0.047142258,0
0.932462052,0
0.610707501,1
0.344578874,0
0.995134364,1
0.034329997,0
0.947017744,1
0.075787184,0
0.134934579,0
0.02609052,0
0.494320973,0
0.029778982,0
0.890975758,1
0.024199264,0
0.020417837,0
0.94564278,1
0.017960399,0
0.01418582,0
0.857876628,1
0.993039783,1
0.027001227,0
0.182263398,0
0.924614394,1
0.011885307,0
0.974751164,1
0.032969566,0
0.958162389,1
0.991523387,1
0.983489152,1
0.010329726,0
0.028409036,0
0.048923924,0
0.024902577,0
0.166448569,0
0.992842979,1
0.80856704,1
0.995043574,1
0.672693107,1
0.995457652,1
0.004006728,0
0.886441033,1
0.039181383,0
0.00703263,0
0.017473216,0
0.961682398,1
0.973502609,1
0.040591944,0
0.402158851,0
0.461889983,1
0.91984421,0
0.996157949,1
0.858084982,0
0.989718727,1
0.264712533,0
0.085426867,0
0.269388946,0
0.995025659,1
0.130980132,1
0.442390527,1
0.395963706,0
0.692428286,0
0.992075692,1
0.983083361,1
0.002546175,0
0.006098455,0
0.958946138,1
0.003871605,0
0.994534178,1
0.901034464,1
0.003459964,0
0.872549666,1
0.992827654,1
0.944097253,1
0.799891498,1
0.896080441,1
0.171246132,1
0.6677798,1
0.958028972,1
0.708771532,1
0.168006119,0
0.928594899,1
0.864386757,1
0.986595363,1
0.017721032,0
0.996217063,1
0.117130723,0
0.757563511,1
0.047821155,0
0.039979589,0
0.951720808,1
0.956526949,1
0.011496106,0
0.043154073,0
0.049033775,0
0.070524107,0
0.980983563,1
0.004400074,0
0.419732221,1
0.039467061,0
0.990876605,1
0.895479073,1
0.953643097,1
0.996903961,1
0.011930626,0
0.963727915,1
0.031445972,0
0.05500636,0
0.058245722,0
0.170805193,0
0.970025649,1
0.990940076,1
0.112991312,0
0.866226722,1
0.993593013,1
0.253009827,0
0.131072673,0
0.019678215,0
0.908159169,1
0.03112021,0
0.080810597,0
0.067003562,0
0.99558328,1
0.185459727,0
0.993805836,1
0.880454212,1
0.028504434,0
0.043608116,0
0.993400341,1
0.062981165,0
0.025976936,0
0.019795767,0
0.996465871,1
0.989586465,1
0.991746109,1
0.515503618,1
0.006255582,0
0.984129751,1
0.972800745,1
0.021502268,0
0.875105293,0
0.019561898,0
0.008320094,0
0.069529366,0
0.177323593,0
0.785857031,1
0.024743016,0
0.351995747,0
0.988308092,1
0.240655065,0
0.014777828,0
0.060467803,0
0.780446133,1
0.995536353,1
0.873017536,1
0.988752136,1
0.032478126,0
0.037534733,0
0.03383502,0
0.053897908,0
0.023982346,0
0.197349726,0
0.028921445,0
0.991780717,1
0.018727973,0
0.020910307,0
0.014199672,0
0.069243891,0
0.123109006,1
0.995253108,1
0.032513544,0
0.154881114,0
0.07800633,0
0.979915188,1
0.996643338,1
0.994748177,1
0.962098464,1
0.030003783,0
0.263278504,0
0.022559881,0
0.029533776,0
0.892261715,0
0.031679338,0
0.003125477,0
0.031950158,0
0.054285168,0
0.095738129,0
0.714909301,1
0.992317995,1
0.983641732,1
0.995033815,1
0.92308031,1
0.933851489,1
0.389593317,0
0.970141509,1
0.992335205,1
0.019872004,0
0.075520867,0
0.05520582,0
0.006136393,0
0.203346839,0
0.869524458,1
0.073386734,0
0.064217545,0
0.029628092,0
0.959575306,1
0.892223604,1
0.054085036,0
0.003389475,0
0.898107653,1
0.019935433,0
0.459429083,1
0.018259529,0
0.703577869,1
0.993379778,1
0.964323363,1
0.295647113,0
0.911775472,1
0.934060316,1
0.989753639,1
0.990313736,1
0.030410696,0
0.022004239,0
0.995668134,1
0.756733581,1
0.975697573,1
0.986990152,1
0.964189852,1
0.9675554,1
0.795662195,1
0.013512892,0
0.03799822,0
0.995566209,1
0.900449561,1
0.988434672,1
0.85030031,1
0.870172157,1
0.957105426,1
0.995438046,1
0.969552187,1
0.969980842,1
0.030933701,0
0.99445165,1
0.988893457,1
0.04420164,0
0.626754967,1
0.847110314,0
0.034281839,0
0.952975222,1
0.048720054,0
0.006201382,0
0.025544669,0
0.025005622,0
0.016467542,0
0.996521733,1
0.103157133,0
0.744122507,1
0.960979527,1
0.992451795,1
0.994943171,1
0.995616742,1
0.857936158,1
0.886225614,1
0.986896518,1
0.055837653,0
0.087778307,0
0.989346341,1
0.043027799,0
0.026513778,0
0.019078814,0
0.107377684,0
0.936379102,1
0.215959032,0
0.987116342,1
0.98616427,1
0.995665155,1
0.991653017,1
0.022950204,0
0.003360074,0
0.991340236,1
0.029464722,0
0.032025812,0
0.944074781,1
0.070636828,0
0.158768918,0
0.139748706,1
0.09754679,0
0.385095152,0
0.658050103,1
0.513768171,0
0.921344916,1
0.074088967,0
0.972426483,1
0.003386282,0
0.005215359,0
0.422983142,1
0.951662227,1
0.065598674,0
0.03988854,0
0.167930809,0
0.004312717,0
0.083148937,1
0.046569585,0
0.089611127,0
0.144489002,1
0.938177824,1
0.798029172,1
0.063581946,0
0.683075487,1
0.993375716,1
0.971431304,1
0.985713757,1
0.989213002,1
0.006178641,0
0.031645402,0
0.119235359,0
0.892512196,1
0.909419816,1
0.982089519,1
0.945614882,1
0.04704956,0
0.993519818,1
0.663873589,0
0.097478712,0
0.521257331,0
0.065510637,0
0.585603363,1
0.713412427,1
0.987470605,1
0.027660528,0
0.802106637,1
0.011290428,0
0.78414624,1
0.962277107,1
0.933669491,1
0.201601638,1
0.019449157,0
0.148709352,0
0.023515452,0
0.03585271,0
0.996482007,1
0.941663212,1
0.995013139,1
0.759376579,1
0.040834449,0
0.960246249,1
0.011831618,0
0.035035472,0
0.038687167,0
0.02556052,0
0.174678384,1
0.529487202,1
0.043993838,0
0.99209821,1
0.172359755,0
0.883662424,1
0.991132478,1
0.742564057,1
0.060360795,0
0.023715533,0
0.995675979,1
0.7879772,1
0.386315225,0
0.919885331,1
0.143697023,0
0.922902516,1
0.019137268,0
0.027450776,0
0.069933509,0
0.995824576,1
0.965582412,1
0.004053314,0
0.110001798,0
0.018514622,0
0.024766758,0
0.017350609,0
0.146064366,0
0.206070856,0
0.994850491,1
0.004063971,0
0.003302109,0
0.103306272,0
0.04848781,0
0.007719431,0
0.954671821,1
0.615600955,1
0.852068087,1
0.328196923,1
0.995872891,1
0.323970218,0
0.655898991,0
0.986768593,1
0.018765441,0
0.038853876,0
0.197597989,0
0.0034639,0
0.089101863,0
0.374221667,0
0.031225721,0
0.960546848,1
0.085905955,0
0.025193862,0
0.45767573,0
0.988638053,1
0.034471216,0
0.955550022,1
0.033524847,0
0.991402867,1
0.022630225,0
0.004381176,0
0.995894374,1
0.577071076,0
0.944048175,1
0.819921515,0
0.003165536,0
0.078177997,0
0.00553143,0
0.119260635,0
0.984672254,1
0.954310579,1
0.037656373,1
0.083823828,0
0.751594268,1
0.716080926,0
0.01632034,0
0.757149737,1
0.29654528,0
0.882212565,0
0.991917782,1
0.016943605,0
0.983329748,1
0.040229357,0
0.996274793,1
0.996236185,1
0.841797183,1
0.059580265,0
0.938552555,1
0.952478919,1
0.004578636,0
0.975759905,1
0.943365405,1
0.016989711,0
0.120659271,0
0.155716055,0
0.032465069,0
0.143981703,0
0.81601224,1
0.949541921,1
0.011587806,0
0.6533876,1
0.213211787,0
0.956338589,1
0.021293246,0
0.992280245,1
0.180867481,0
0.019798153,0
0.149608702,0
0.53318686,0
0.776630556,1
0.022855225,0
0.983551974,1
0.936634391,1
0.018148147,0
0.087683888,1
0.996765165,1
0.99134422,1
0.084378006,0
0.188203489,0
0.148434147,0
0.918429442,1
0.003573814,0
0.984251194,1
0.106967317,0
0.30272634,1
0.044923862,0
0.246853967,0
0.983574668,1
0.011518776,0
0.976586108,1
0.069359201,0
0.025872963,0
0.349155714,0
0.991448307,1
0.83969632,1
0.020995614,0
0.405776167,0
0.020456873,0
0.986822069,1
0.814909658,1
0.004531113,0
0.958240831,1
0.030514884,0
0.038460647,0
0.996357618,1
0.082106551,0
0.98942159,1
0.038084789,0
0.981917758,1
0.988501261,1
0.009285781,0
0.084875014,0
0.030739845,0
0.273387844,1
0.96846217,1
0.992168212,1
0.084012963,0
0.061231729,0
0.069057221,0
0.270627545,0
0.930411096,1
0.983206476,1
0.994909535,1
0.975756611,1
0.956701431,1
0.003280432,0
0.019142157,0
0.025268928,0
0.036847286,0
0.992928514,1
0.981859908,1
0.408783205,0
0.975715109,1
0.003924704,0
0.004210287,0
0.073057742,0
0.038072333,0
0.024795065,0
0.983748869,1
0.935464386,1
0.996224915,1
0.052647757,1
0.020380688,0
0.110562489,0
0.989402717,1
0.958444752,1
0.656782302,1
0.217917769,0
0.019681525,0
0.995440333,1
0.669874398,1
0.218012664,0
0.553843927,0
0.003664573,0
0.212784325,0
0.895879154,1
0.72680167,1
0.838125148,1
0.018453712,0
0.990884335,1
0.024816384,0
0.530793328,1
0.053129937,0
0.127881045,0
0.031197568,0
0.940473649,1
0.104659962,1
0.053428646,0
0.033496556,0
0.045712548,0
0.868146681,1
0.088977143,0
0.004223964,0
0.017051179,0
0.067194399,0
0.948140976,1
0.952950144,1
0.556870448,1
0.587313671,0
0.029327711,0
0.020410876,0
0.008772221,0
0.032556014,0
0.034764013,0
0.785295788,0
0.029156603,0
0.815949487,1
0.003901758,0
0.007453685,0
0.171376397,0
0.005429199,0
0.962788578,1
0.978339091,1
0.107162632,0
0.031040407,0
0.98991203,1
0.885694441,1
0.963081207,1
0.904675162,1
0.05423918,0
0.066539714,0
0.903520626,1
0.098304747,0
0.994434674,1
0.054402868,0
0.980660125,1
0.057524629,0
0.991821652,1
0.936368402,1
0.104944073,0
0.073273052,0
0.003120383,0
0.020201398,0
0.98033827,1
0.05738066,0
0.993011254,1
0.253006029,0
0.967231187,1
0.00872489,0
0.975431218,1
0.985773796,1
0.975791297,1
0.8103753,1
0.022447906,0
0.04521598,0
0.034106038,0
0.787868882,1
0.023033809,0
0.993442995,1
0.686856986,1
0.769268338,0
0.049481164,0
0.997228769,1
0.988304189,1
0.038503169,0
0.161988435,0
0.020331247,0
0.996471437,1
0.981920537,1
0.96237592,0
0.978668653,1
0.00770672,0
0.052048372,0
0.037877127,0
0.016260293,0
0.035021614,0
0.110199638,0
0.028576191,0
0.277751755,0
0.009058795,0
0.015673163,0
0.041312923,0
0.003996257,0
0.99546988,1
0.014547287,1
0.994627342,1
0.007207648,0
0.052664738,0
0.0105887,0
0.070067371,0
0.159369797,0
0.989504354,1
0.037506408,0
0.029834645,0
0.136775957,0
0.314716733,0
0.969136363,1
0.941493376,1
0.992627135,1
0.956076128,1
0.991255855,1
0.995124709,1
0.983314963,1
0.964624446,1
0.005343259,0
0.021246813,0
0.00407135,0
0.031498361,0
0.008339937,0
0.993836317,1
0.995300278,1
0.070963198,0
0.403656897,1
0.065696075,0
0.993944215,1
0.949464017,1
0.237266799,0
0.992031444,1
0.990053914,1
0.426657876,0
0.995814654,1
0.946154117,1
0.084709461,0
0.993451735,1
0.126079102,0
0.699687898,1
0.224417691,0
0.995462089,1
0.021562395,0
0.663879025,1
0.986420464,1
0.908437146,1
0.930497012,1
0.051374581,0
0.016087383,0
0.047575972,0
0.80800454,0
0.996558739,1
0.993427588,1
0.558334712,1
0.1418216,0
0.031624645,0
0.932390087,1
0.97257297,1
0.092875529,0
0.909662612,1
0.953094193,1
0.028672811,0
0.962029033,1
0.003355901,0
0.878799586,1
0.899723998,1
0.061642111,0
0.065092846,0
0.023815052,0
0.157936762,0
0.07732798,0
0.994400822,1
0.976085742,1
0.072130686,0
0.101845198,0
0.993057447,1
0.744138205,1
0.816897939,1
0.96974764,1
0.04884403,0
0.915340821,1
0.022338222,0
0.995710059,1
0.022883689,0
0.020780962,0
0.027604171,1
0.374197462,0
0.393850209,1
0.003066267,0
0.990266919,1
0.978284761,1
0.661775832,1
0.029799583,0
0.043554374,0
0.958392261,1
0.1344258,0
0.053726136,0
0.061198136,0
0.084135238,0
0.988589632,1
0.075218114,0
0.991234659,1
0.015156598,0
0.91954293,1
0.102121594,0
0.064037388,0
0.995398101,1
0.018204443,0
0.020203781,0
0.119687698,0
0.989150202,1
0.148203328,0
0.995324374,1
0.985493292,1
0.004323482,0
0.991338827,1
0.734649126,0
0.064665924,0
0.972270363,1
0.996176609,1
0.973293848,1
0.993772108,1
0.005803106,0
0.165046297,0
0.984960592,1
0.634393145,1
0.004116542,0
0.4337917,0
0.019431744,0
0.076957507,0
0.079229945,0
0.032241814,0
0.003463914,0
0.03183583,0
0.995658035,1
0.425290073,1
0.020879182,0
0.939535597,1
0.016758176,0
0.891660251,1
0.993297637,1
0.042851142,0
0.006935874,0
0.003332032,0
0.970109652,1
0.295806819,0
0.317764429,1
0.003944265,0
0.828173435,1
0.006808672,0
0.096727198,0
0.997308914,1
0.993429441,1
0.179011077,0
0.020934489,0
0.993695696,1
0.996175401,1
0.970259644,1
0.011063223,0
0.834446705,0
0.982045805,1
0.118395961,0
0.479573944,0
0.011399492,0
0.134100568,1
0.028388546,0
0.990428842,1
0.991533682,1
0.022102253,0
0.977873932,0
0.935151585,1
0.032161549,0
0.101417937,0
0.945128963,1
0.084212896,0
0.973367873,1
0.94607548,1
0.941113747,1
0.907156632,1
0.025981307,0
0.534670119,0
0.296142625,0
0.963557361,1
0.994208676,1
0.987547502,1
0.00999229,0
0.003670467,0
0.917131125,1
0.024332951,0
0.01165779,0
0.032772587,0
0.98761701,1
0.096440973,0
0.006021743,0
0.02689685,0
0.985969962,1
0.235702083,1
0.556883859,1
0.60378891,0
0.983281512,1
0.041823568,0
0.989178019,1
0.985329469,1
0.038748211,0
0.023051645,0
0.769144088,1
0.027874767,0
0.030153526,0
0.987635938,1
0.028547385,0
0.98557374,1
0.033226009,0
0.173232774,0
0.284359735,0
0.950931949,1
0.104628848,0
0.986640411,1
0.012284643,0
0.98181199,1
0.985385884,1
0.034876059,0
0.013440458,0
0.631048326,1
0.024031693,0
0.048509596,0
0.033570563,0
0.512689379,1
0.990767678,1
0.947391295,1
0.963919347,1
0.989436964,1
0.2639243,0
0.006722435,0
0.959320806,1
0.911568651,1
0.007485064,0
0.986407351,1
0.019265702,0
0.959736659,1
0.967474252,1
0.121391895,0
0.020408953,0
0.729506874,0
0.018025317,0
0.956722929,1
0.938462989,1
0.021999386,0
0.97607543,1
0.076165689,0
0.98182094,1
0.036167169,0
0.046833924,0
0.065028072,0
0.014573218,0
0.617522151,0
0.994616333,1
0.017487037,0
0.828978353,1
0.988636114,1
0.292765687,0
0.955483715,1
0.035556972,0
0.929192819,1
0.032130623,0
0.003826106,0
0.968334437,1
0.022457591,0
0.7754977,0
0.979438465,0
0.995625177,1
0.949044247,1
0.098676328,0
0.991790256,1
0.003234784,0
0.976695356,1
0.839208298,1
0.01770831,0
0.031891135,0
0.959637507,1
0.976954629,1
0.029744637,0
0.973890406,1
0.061546347,0
0.976666736,1
0.01647515,0
0.039878845,0
0.231206338,0
0.69348335,1
0.093455549,0
0.460623696,0
0.929346636,1
0.984353472,1
0.006545172,0
0.011705465,0
0.876826633,1
0.967928782,1
0.95843919,1
0.119708297,0
0.024877443,0
0.95997717,1
0.990018227,1
0.990480772,1
0.004590905,0
0.942402923,1
0.019353428,0
0.219928305,1
0.03692201,0
0.960467741,1
0.065340664,0
0.995731517,1
0.071992204,0
0.763563433,1
0.018653217,0
0.092721939,0
0.966226163,1
0.021672321,0
0.051161162,0
0.97257846,1
0.938710762,1
0.842570071,1
0.357995594,1
0.972204,1
0.986205209,1
0.034313069,0
0.016727912,0
0.033145234,0
0.020769589,0
0.004946683,0
0.91500944,1
0.989299304,1
0.733990645,0
0.03511549,0
0.020546479,0
0.995125574,1
0.99486572,1
0.011727439,0
0.122403803,0
0.05827886,0
0.880932833,1
0.833133274,1
0.966586487,1
0.942630866,0
0.98234569,1
0.941379654,1
0.003659248,0
0.160145351,0
0.981054816,1
0.07094487,0
0.068833977,0
0.976142682,1
0.964915203,1
0.742233724,1
